trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Northbound_Standard_T38,15:14:31,15:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T38,15:14:42,15:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T38,15:15:00,15:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T38,15:16:28,15:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T38,15:19:03,15:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T38,15:19:37,15:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T38,15:20:26,15:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T38,15:21:08,15:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T38,15:22:32,15:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T38,15:23:38,15:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T38,15:27:00,15:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T39,15:28:00,15:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T39,15:29:31,15:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T39,15:29:42,15:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T39,15:30:00,15:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T39,15:31:28,15:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T39,15:34:03,15:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T39,15:34:37,15:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T39,15:35:26,15:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T39,15:36:08,15:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T39,15:37:32,15:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T39,15:38:38,15:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T39,15:42:00,15:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T40,15:43:00,15:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T40,15:44:31,15:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T40,15:44:42,15:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T40,15:45:00,15:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T40,15:46:28,15:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T40,15:49:03,15:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T40,15:49:37,15:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T40,15:50:26,15:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T40,15:51:08,15:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T40,15:52:32,15:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T40,15:53:38,15:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T40,15:57:00,15:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T41,15:58:00,15:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T41,15:59:31,15:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T41,15:59:42,15:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T41,16:00:00,16:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T41,16:01:28,16:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T41,16:04:03,16:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T41,16:04:37,16:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T41,16:05:26,16:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T41,16:06:08,16:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T41,16:07:32,16:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T41,16:08:38,16:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T41,16:12:00,16:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T42,16:13:00,16:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T42,16:14:31,16:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T42,16:14:42,16:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T42,16:15:00,16:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T42,16:16:28,16:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T42,16:19:03,16:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T42,16:19:37,16:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T42,16:20:26,16:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T42,16:21:08,16:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T42,16:22:32,16:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T42,16:23:38,16:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T42,16:27:00,16:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T43,16:28:00,16:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T43,16:29:31,16:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T43,16:29:42,16:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T43,16:30:00,16:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T43,16:31:28,16:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T43,16:34:03,16:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T43,16:34:37,16:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T43,16:35:26,16:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T43,16:36:08,16:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T43,16:37:32,16:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T43,16:38:38,16:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T43,16:42:00,16:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T44,16:43:00,16:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T44,16:44:31,16:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T44,16:44:42,16:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T44,16:45:00,16:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T44,16:46:28,16:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T44,16:49:03,16:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T44,16:49:37,16:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T44,16:50:26,16:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T44,16:51:08,16:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T44,16:52:32,16:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T44,16:53:38,16:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T44,16:57:00,16:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T45,16:58:00,16:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T45,16:59:31,16:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T45,16:59:42,16:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T45,17:00:00,17:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T45,17:01:28,17:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T45,17:04:03,17:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T45,17:04:37,17:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T45,17:05:26,17:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T45,17:06:08,17:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T45,17:07:32,17:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T45,17:08:38,17:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T45,17:12:00,17:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T46,17:13:00,17:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T46,17:14:31,17:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T46,17:14:42,17:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T46,17:15:00,17:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T46,17:16:28,17:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T46,17:19:03,17:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T46,17:19:37,17:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T46,17:20:26,17:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T46,17:21:08,17:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T46,17:22:32,17:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T46,17:23:38,17:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T46,17:27:00,17:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T47,17:28:00,17:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T47,17:29:31,17:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T47,17:29:42,17:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T47,17:30:00,17:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T47,17:31:28,17:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T47,17:34:03,17:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T47,17:34:37,17:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T47,17:35:26,17:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T47,17:36:08,17:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T47,17:37:32,17:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T47,17:38:38,17:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T47,17:42:00,17:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T48,17:43:00,17:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T48,17:44:31,17:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T48,17:44:42,17:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T48,17:45:00,17:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T48,17:46:28,17:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T48,17:49:03,17:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T48,17:49:37,17:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T48,17:50:26,17:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T48,17:51:08,17:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T48,17:52:32,17:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T48,17:53:38,17:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T48,17:57:00,17:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T49,17:58:00,17:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T49,17:59:31,17:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T49,17:59:42,17:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T49,18:00:00,18:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T49,18:01:28,18:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T49,18:04:03,18:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T49,18:04:37,18:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T49,18:05:26,18:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T49,18:06:08,18:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T49,18:07:32,18:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T49,18:08:38,18:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T49,18:12:00,18:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T50,18:13:00,18:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T50,18:14:31,18:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T50,18:14:42,18:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T50,18:15:00,18:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T50,18:16:28,18:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T50,18:19:03,18:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T50,18:19:37,18:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T50,18:20:26,18:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T50,18:21:08,18:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T50,18:22:32,18:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T50,18:23:38,18:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T50,18:27:00,18:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T51,18:28:00,18:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T51,18:29:31,18:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T51,18:29:42,18:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T51,18:30:00,18:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T51,18:31:28,18:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T51,18:34:03,18:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T51,18:34:37,18:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T51,18:35:26,18:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T51,18:36:08,18:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T51,18:37:32,18:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T51,18:38:38,18:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T51,18:42:00,18:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T52,18:43:00,18:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T52,18:44:31,18:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T52,18:44:42,18:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T52,18:45:00,18:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T52,18:46:28,18:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T52,18:49:03,18:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T52,18:49:37,18:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T52,18:50:26,18:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T52,18:51:08,18:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T52,18:52:32,18:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T52,18:53:38,18:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T52,18:57:00,18:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T53,18:58:00,18:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T53,18:59:31,18:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T53,18:59:42,18:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T53,19:00:00,19:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T53,19:01:28,19:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T53,19:04:03,19:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T53,19:04:37,19:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T53,19:05:26,19:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T53,19:06:08,19:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T53,19:07:32,19:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T53,19:08:38,19:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T53,19:12:00,19:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T54,19:13:00,19:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T54,19:14:31,19:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T54,19:14:42,19:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T54,19:15:00,19:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T54,19:16:28,19:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T54,19:19:03,19:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T54,19:19:37,19:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T54,19:20:26,19:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T54,19:21:08,19:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T54,19:22:32,19:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T54,19:23:38,19:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T54,19:27:00,19:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T55,19:28:00,19:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T55,19:29:31,19:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T55,19:29:42,19:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T55,19:30:00,19:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T55,19:31:28,19:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T55,19:34:03,19:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T55,19:34:37,19:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T55,19:35:26,19:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T55,19:36:08,19:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T55,19:37:32,19:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T55,19:38:38,19:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T55,19:42:00,19:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T56,19:43:00,19:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T56,19:44:31,19:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T56,19:44:42,19:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T56,19:45:00,19:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T56,19:46:28,19:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T56,19:49:03,19:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T56,19:49:37,19:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T56,19:50:26,19:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T56,19:51:08,19:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T56,19:52:32,19:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T56,19:53:38,19:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T56,19:57:00,19:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T57,19:58:00,19:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T57,19:59:31,19:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T57,19:59:42,19:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T57,20:00:00,20:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T57,20:01:28,20:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T57,20:04:03,20:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T57,20:04:37,20:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T57,20:05:26,20:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T57,20:06:08,20:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T57,20:07:32,20:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T57,20:08:38,20:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T57,20:12:00,20:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T58,20:13:00,20:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T58,20:14:31,20:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T58,20:14:42,20:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T58,20:15:00,20:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T58,20:16:28,20:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T58,20:19:03,20:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T58,20:19:37,20:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T58,20:20:26,20:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T58,20:21:08,20:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T58,20:22:32,20:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T58,20:23:38,20:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T58,20:27:00,20:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T59,20:28:00,20:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T59,20:29:31,20:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T59,20:29:42,20:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T59,20:30:00,20:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T59,20:31:28,20:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T59,20:34:03,20:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T59,20:34:37,20:34:37,9,7,580 Main Street,0,0,,,1.226,0
